status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The government in Beijing has unveiled an array of new regulations to temper outbound investment. But Chinese companies are still going global.,https://www.nytimes.com/2017/12/27/business/dealbook/china-volvo-geely.html,The government in Beijing has unveiled an array of new regulations to temper outbound investment. But Chinese companies are still going global.,BEIJING — China’s government has made it harder to move money overseas. It has said it would punish companies for investing in certain sectors. It has told firms to report all cross-border deals.,B,1,The New York Times,,,2017-12-27T15:11:38+0000,article,Business,Business Day,News,nyt://article/b12c6614-2281-5fda-b972-36c53dce6f68,867,nyt://article/b12c6614-2281-5fda-b972-36c53dce6f68,NA,DealBook,"Geely Buys Stake in Volvo Trucks, Despite China Restrictions",NA,NA,Chinese Buyer Of Volvo Cars Adds Trucks To Its Portfolio,NA,NA,NA,By Sui-Lee Wee,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Scott’s Variety Store and Bar-B-Q in Hemingway, S.C., slow-smokes whole hogs over hardwood coals — a way of cooking that is disappearing.",https://www.nytimes.com/2009/06/10/dining/10United.html,"Scott’s Variety Store and Bar-B-Q in Hemingway, S.C., slow-smokes whole hogs over hardwood coals — a way of cooking that is disappearing.","Hemingway, S.C.",D,1,The New York Times,,,2009-06-09T22:36:01+0000,article,Dining,Food,News,nyt://article/e12d5778-d610-5279-a499-a37c16b1a8c5,1410,nyt://article/e12d5778-d610-5279-a499-a37c16b1a8c5,NA,NA,"Pig, Smoke, Pit: This Food Is Seriously Slow",United Tastes,NA,"Pig, Smoke, Pit: This Food Is Seriously Slow",NA,NA,NA,By JOHN T. EDGE,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Lawmakers from both parties blame companies like Facebook and Google for the struggles of local newspapers.,https://www.nytimes.com/2020/01/12/technology/google-facebook-newspapers.html,Lawmakers from both parties blame companies like Facebook and Google for the struggles of local newspapers.,"CORNELIA, Ga. — When a sport utility vehicle swerved out of its lane several weeks ago, slamming into a pickup truck and killing a teenager, a reporter from The Northeast Georgian raced to the scene. Within hours, the paper had posted the news on Facebook and updated it twice. It was shared by hundreds of people on the social network.",B,1,The New York Times,,,2020-01-12T20:34:49+0000,article,Business,Technology,News,nyt://article/78adc8c3-b2b3-53a1-8588-5caf3dc37cbd,1315,nyt://article/78adc8c3-b2b3-53a1-8588-5caf3dc37cbd,NA,NA,The Decimation of Local News Has Lawmakers Crossing the Aisle,NA,NA,Antitrust Bill May Help Newspapers,NA,NA,NA,By Cecilia Kang,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Fresh from sharing a major award with Grandmaster Flash, the violinist Anne-Sophie Mutter returns to Carnegie Hall with Lambert Orkis nearly 30 years after her debut there.",https://www.nytimes.com/2019/03/05/arts/this-week-in-the-arts-name-name-name.html,"Fresh from sharing a major award with Grandmaster Flash, the violinist Anne-Sophie Mutter returns to Carnegie Hall with Lambert Orkis nearly 30 years after her debut there.",March 15; amazon.com.,NA,NA,The New York Times,,,2019-03-06T02:00:46+0000,article,Arts&Leisure,Arts,News,nyt://article/7b461e11-d626-545d-862c-9a1425feffd7,1118,nyt://article/7b461e11-d626-545d-862c-9a1425feffd7,NA,NA,"This Week in the Arts: ‘Catastrophe,’ Puppets in ‘Ashes’ and Jia Zhangke",NA,NA,NA,NA,NA,NA,By The New York Times,,The New York Times,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Twelve teams are competing in Washington to find ways to get twice as much heat out of a log of firewood while producing cleaner smoke.,https://www.nytimes.com/2013/11/20/science/earth/contest-aims-for-a-cleaner-burning-wood-stove.html,Twelve teams are competing in Washington to find ways to get twice as much heat out of a log of firewood while producing cleaner smoke.,"WASHINGTON — Only blocks away, the Energy Department manages the search for quarks and NASA scours the heavens for Earth-like planets. But inside a big white tent on the National Mall, the focus is on something simpler: oak, ash and elm, and how to make them heat a house with as little pollution as possible.",NA,NA,The New York Times,,,2013-11-19T17:33:45+0000,article,National,Science,News,nyt://article/9a4405bf-5955-5cc5-81af-6000d6841d55,948,nyt://article/9a4405bf-5955-5cc5-81af-6000d6841d55,NA,Environment,Contest Aims for a Cleaner-Burning Wood Stove,NA,NA,NA,NA,NA,NA,By Matthew L. Wald,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Our collective efforts can make a huge difference. ,https://www.nytimes.com/2021/12/13/opinion/environmental-nonprofits-tennesse-south.html,Our collective efforts can make a huge difference. ,"This article is part of Times Opinion’s Holiday Giving Guide 2021. For other ideas on where to donate this year, please see the rest of our guide here.NASHVILLE — At this point, you’re probably trying very hard to tread more lightly on this weary and fragile earth. But no matter how much organic produce you buy, or how much plastic you’ve eliminated, or how many native trees you’ve planted, the future seems bleaker and bleaker. The relentless destruction of wildlife habitat picks up pace. The extinction of species escalates. The rapidly heating planet has gone into overdrive.",A,27,The New York Times,,,2021-12-13T10:03:22+0000,article,OpEd,Opinion,News,nyt://article/8c7d6c1f-fcc9-59aa-835b-30d78e540210,1498,nyt://article/8c7d6c1f-fcc9-59aa-835b-30d78e540210,NA,NA,"The Climate Crisis Is Raging, but We Are Not Powerless",Guest Essay,NA,"The Climate Crisis Is Raging, but We Are Not Powerless",NA,NA,NA,By Margaret Renkl,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Utilities say they must be shielded from liability or the electric grid will suffer. Critics say that puts the burden on ratepayers, not investors.",https://www.nytimes.com/2018/06/14/business/energy-environment/california-fires-utilities.html,"Utilities say they must be shielded from liability or the electric grid will suffer. Critics say that puts the burden on ratepayers, not investors.","FALLBROOK, Calif. — After flames rolled over the hills north of San Diego and engulfed vineyards, avocado groves and neighborhoods, hundreds in this area were left with only the charred remains of homes and businesses. For many, that moment in 2007 was the beginning of a long struggle to rebuild — if they did at all — and recover their financial losses.",B,1,The New York Times,,,2018-06-14T21:12:19+0000,article,Business,Business Day,News,nyt://article/bbde22b2-32fc-5ff5-84f8-e47a947b54b8,1498,nyt://article/bbde22b2-32fc-5ff5-84f8-e47a947b54b8,NA,Energy & Environment ,Power Companies’ Mistakes Can Cost Billions. Who Should Pay?,NA,NA,When Utilities Spark Wildfires,NA,NA,NA,By Ivan Penn,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"In just two years, Trump has unleashed a regulatory rollback with little parallel in the past half-century.",https://www.nytimes.com/interactive/2018/12/26/us/politics/donald-trump-environmental-regulation.html,"In just two years, Trump has unleashed a regulatory rollback with little parallel in the past half-century.","In just two years, Trump has unleashed a regulatory rollback with little parallel in the past half-century.",NA,NA,The New York Times,,,2018-12-26T18:48:06+0000,multimedia,U.S.,U.S.,Interactive Feature,nyt://interactive/7b060699-ca2a-576f-b8b6-e185d138fc18,0,nyt://interactive/7b060699-ca2a-576f-b8b6-e185d138fc18,NA,Politics,President Trump’s Retreat on the Environment Is Affecting Communities Across America,NA,NA,NA,NA,NA,NA,"By Eric Lipton, Steve Eder and John Branch",,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A compex in the South Bronx is one of the few in the city to have completed the complex approval process for a government energy-saving certification.,https://www.nytimes.com/2008/04/20/realestate/20post.html,A compex in the South Bronx is one of the few in the city to have completed the complex approval process for a government energy-saving certification.,"SINCE the United States Green Building Council created the Leadership in Energy and Environmental Design program in the late 1990s, it has logged nearly 60 New York residential projects applying for its seal of approval  half in the last 15 months alone. ",RE,6,The New York Times,,,2008-04-20T04:00:00+0000,article,RealEstate,Real Estate,News,nyt://article/bf3d93fd-40cf-536c-b3e1-599439b57470,498,nyt://article/bf3d93fd-40cf-536c-b3e1-599439b57470,NA,NA,Casting a Greener Shadow,Posting,NA,Casting a Greener Shadow,NA,NA,NA,By C. J. Hughes,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Lake Sakakawea in North Dakota is boating’s best secret. ,https://www.nytimes.com/2006/09/22/travel/escapes/22sail.html,Lake Sakakawea in North Dakota is boating’s best secret. ,"ON the open water of Lake Sakakawea, offshore a mile from the marina at Hazen Bay and into a twinkling sea of sun-striped blue, Mike Quinn turned off the motor to raise the sails.",F,1,The New York Times,,,2006-09-22T04:00:00+0000,article,Escapes,Travel,News,nyt://article/a3dfdf3a-0364-55aa-94d5-0a1c2481ebdf,1051,nyt://article/a3dfdf3a-0364-55aa-94d5-0a1c2481ebdf,NA,Escapes,"Under Sail, Under Wraps",NA,NA,"Under Sail, Under Wraps",NA,NA,NA,By Stephen Regenold,,NA,417,260,27
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Lake Sakakawea in North Dakota is boating’s best secret. ,https://www.nytimes.com/2006/09/22/travel/escapes/22sail.html,Lake Sakakawea in North Dakota is boating’s best secret. ,"ON the open water of Lake Sakakawea, offshore a mile from the marina at Hazen Bay and into a twinkling sea of sun-striped blue, Mike Quinn turned off the motor to raise the sails.",F,1,The New York Times,,,2006-09-22T04:00:00+0000,article,Escapes,Travel,News,nyt://article/a3dfdf3a-0364-55aa-94d5-0a1c2481ebdf,1051,nyt://article/a3dfdf3a-0364-55aa-94d5-0a1c2481ebdf,NA,Escapes,"Under Sail, Under Wraps",NA,NA,"Under Sail, Under Wraps",NA,NA,NA,By Stephen Regenold,,NA,417,270,66
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The use and misuse of a scarce resource sparks social unrest and turmoil in the central state.,https://india.blogs.nytimes.com/2012/12/04/lack-of-water-is-already-sparking-social-and-political-unrest-in-maharashtra-and-greenpeace-says-the-situation-will-get-worse/,The use and misuse of a scarce resource sparks social unrest and turmoil in the central state.,"In the state of Maharashtra, irrigation is sparking social unrest and political turmoil, and the battle for water is about to get worse.",NA,NA,The New York Times,,,2012-12-04T06:51:05+0000,article,,World,News,nyt://article/53aebf6a-5bef-55e3-bb1c-6a4622928948,926,nyt://article/53aebf6a-5bef-55e3-bb1c-6a4622928948,NA,Asia Pacific,Water Wars in Maharashtra,India Ink,NA,NA,NA,NA,NA,By Neha Thirani,,NA,417,270,66
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Few today notice the giant 1902 powerhouse at the foot of East 74th Street, or have heard of George H. Pegram, the engineer who designed it.",https://www.nytimes.com/2012/05/20/realestate/streetscapes-old-massive-illustrious-and-somehow-overlooked.html,"Few today notice the giant 1902 powerhouse at the foot of East 74th Street, or have heard of George H. Pegram, the engineer who designed it.","PRESERVATION groups are circling the deliciously decorated Con Ed powerhouse at 11th Avenue and 59th Street, as the 1904 structure, designed by Stanford White, nudges up for a third time to landmark designation. At the same time, a similar grand structure sits alone without fuss or bother, just working hard in elegant industrial simplicity. ",RE,8,The New York Times,,,2012-05-17T21:26:40+0000,article,RealEstate,Real Estate,News,nyt://article/eb8a1ec9-a9b3-5278-aa7e-239dd83027dc,882,nyt://article/eb8a1ec9-a9b3-5278-aa7e-239dd83027dc,NA,NA,"Old, Massive, Illustrious and Somehow Overlooked",Streetscapes | Powerhouses,NA,"Old, Massive, Illustrious And Somehow Overlooked",NA,NA,NA,By Christopher Gray,,NA,417,270,66
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The Crypt Sessions series in Harlem presented the virtuosic young pianist Conrad Tao in a basement chapel in Harlem.,https://www.nytimes.com/2017/04/07/arts/music/review-a-pianist-brings-american-rage-to-a-church-crypt.html,The Crypt Sessions series in Harlem presented the virtuosic young pianist Conrad Tao in a basement chapel in Harlem.,"Break out of the box. Forgo the traditional concert hall, and present artists in intimate, alternative spaces. Such experiments have long been brewing in classical music, with performances in clubs, lofts and salons.",C,5,The New York Times,,,2017-04-07T13:43:20+0000,article,Culture,Arts,Review,nyt://article/67b0ecd6-81e5-5bf5-9700-562521cfe50f,600,nyt://article/67b0ecd6-81e5-5bf5-9700-562521cfe50f,NA,Music,Review: A Pianist Brings American Rage to a Church Crypt,NA,NA,American Rage in a Church Basement,NA,NA,NA,By Anthony Tommasini,,NA,417,270,66
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"How long does it take to fall madly in love with a neglected 19th-century house? For one woman, a nanosecond.",https://www.nytimes.com/2014/05/15/greathomesanddestinations/holleywood-ending.html,"How long does it take to fall madly in love with a neglected 19th-century house? For one woman, a nanosecond.","For years, Helen Klein Ross, a novelist and poet, and her husband, Donald K. Ross, a lawyer, lived on the Upper West Side with their two daughters and were content to spend weekends in an 1810 clapboard farmhouse in Amenia, N.Y. But that was before they were seduced by Holleywood.",D,5,The New York Times,,,2014-05-14T23:03:06+0000,article,Home,Great Homes & Destinations,News,nyt://article/6654e62f-0899-57a0-95b6-0fb128137084,632,nyt://article/6654e62f-0899-57a0-95b6-0fb128137084,NA,NA,Holleywood Ending,"On Location: Lakeville, Conn.",NA,Holleywood Ending,NA,NA,NA,By Elaine Louie,,NA,417,270,66
